image,major_mean,major_std,minor_mean,minor_std,aspect_ratio_mean,aspect_ratio_std,contour_area_mean,contour_area_std,roughness_mean,roughness_std,solidity_mean,solidity_std,mean_red_mean,mean_green_mean,mean_blue_mean,VarietyID_
r174.JPG,79.86330668131511,4.862156554120306,21.919192632039387,0.593299935530002,0.2749954057803605,0.011444079954991903,5239.333333333333,541.0510758391177,28.732611149676192,3.434053860805923,0.9504125791028167,0.020107807852904922,117.37016663910168,176.61939539920445,206.8880470492645,59
r175.JPG,78.58914184570312,3.698239977396256,22.888331095377605,3.35494241660686,0.2912593416114783,0.04013992025412581,5576.666666666667,933.0481588142525,18.714556689568575,2.876800336421592,0.9849560314711859,0.00225169393531994,126.29109704920948,184.85435468189453,219.2158868669027,146
r176.JPG,74.76793212890625,5.977690506947511,24.935628509521486,2.7503043542086663,0.3332183246685849,0.023624123902567715,5687.0,1043.1901392683246,23.65638858076315,1.8165467161933428,0.962954544637747,0.015047260302935872,121.7421925084059,188.09801938683958,227.35469345243868,112
r178.JPG,80.0177510579427,4.015024990360234,26.364391326904297,0.9914765882069692,0.33026623337758665,0.02273479506257704,6419.166666666667,454.61749489726714,18.7731403092336,1.7543832355671343,0.9682892183518778,0.015424197983830592,128.60025174562756,187.38726248399317,225.22030522232535,109
r179.JPG,59.837259674072264,4.397937530751786,24.106413650512696,3.430859093075022,0.4018590256349025,0.039101882153826664,4403.4,966.288167278386,23.76746369893929,3.330208393567929,0.9624025836725363,0.027833610496087305,128.88224661254557,194.06061968326793,228.07663855355386,41
r180.JPG,77.14949035644531,2.525964232727352,26.827441787719728,0.7937697299103529,0.3480934365302998,0.01601696283106217,6283.5,274.5895927460552,20.58814273165735,2.081204212774763,0.9665402283558706,0.01814143729457906,138.37954245114628,199.70087129858885,232.01562158035412,12
r181.JPG,68.520201365153,7.118958031531399,21.235418955485027,3.2433152097030544,0.30939335592046274,0.02594254942024631,4416.0,1234.9415370777679,24.150911028309277,1.8447311499488825,0.9505906645019028,0.024837476866704365,120.94195792744078,190.55182607154077,227.8191869327285,118
r182.JPG,74.94324747721355,4.551878642958143,25.786076227823894,1.2877024688667822,0.34434357614609606,0.009371227337275394,5880.833333333333,912.3433929539177,20.97463260288553,5.338937962502149,0.963706524162205,0.06793293315208243,122.82879433004341,191.30493061064803,231.53026697435203,79
r183.JPG,75.35789489746094,5.513162057895601,25.13965263366699,2.920846378427124,0.3350247004547572,0.045249711368494365,5826.1,829.2872039689665,20.430628379621247,2.0164048230297893,0.9786163449284494,0.015112110618546266,124.61415259215327,185.65386424665735,228.41466173960816,5
r184.JPG,73.71355285644532,5.441789036397546,23.893164825439452,1.1937184424944614,0.3257349955485937,0.030108381878891716,5481.8,535.9868986790215,22.578937882493634,4.681984661545352,0.9900497439192666,0.013008249832367709,124.77931413002136,190.12619751507404,223.84452276209467,46
r185.JPG,67.8543601989746,3.526914798594998,23.028047180175783,0.5314406092154396,0.34006621911579066,0.016494417253695146,4810.2,320.2475778380083,20.122153902950796,6.838722826031515,0.9794205874657284,0.008538544786060375,122.72035255441055,194.84257109127338,228.70508378616023,100
r186.JPG,81.405517578125,6.540726255383871,22.317506790161133,1.0778075841519965,0.27583605404455297,0.026379437486677728,5589.5,583.9579513020514,23.60697266856194,4.281077487132346,0.9785902677419166,0.017723467713216857,123.89664664218515,190.2385117915053,228.91033116584293,92
r187.JPG,70.98312683105469,9.785944240769457,22.498580932617188,2.0536653572775365,0.3189593620728455,0.01639073448759142,4859.1,1108.9812842825115,18.279221298186734,3.5969147537571033,0.9560606916671757,0.012784067083381274,128.87573569969106,197.1052330903715,228.79995880408404,81
